"1284","Resistenza alla Corruzione","2","Protegge la creatura contro danni da attacchi basati sull’allineamento"
"1285","Resistenza dell'Orso","2","Bonus +4 a Costituzione per 1 minuto/livello"
"1286","Resistenza dell'Orso di Massa","6","Come Resistenza dell'Orso, ma influenza 1 soggetto/livello"
"1287","Resistere all'Energia","2","Ignora 10 (o più) danni per ogni attacco da uno specifico tipo di energia"
"1288","Resistere all'Energia (Mitico)","2","Ignora 10 (o più) danni per ogni attacco da uno specifico tipo di energia"
"1289","Resistere all'Energia Collettivo","3","Come Resistere all'Energia, ma si può suddividere la durata tra le creature toccate"
"1290","Respingere Legno","6","Respinge gli oggetti in legno"
"1291","Respingere Legno (Mitico)P","6","Respinge gli oggetti in legno"
"1292","Respingere Metallo o Pietra","8","Respinge il metallo e la pietra"
"1293","Respingere Parassiti","4","Insetti, ragni e altri parassiti rimangono a una distanza di 3 m"
"1294","Respirare Sott'Acqua","3","Il soggetto può respirare sott’acqua"
"1295","Respiro di Vita","5","Cura 5d8 danni + 1/livello e ridona la vita a creature appena uccise"
"1296","Respiro di Vita (Mitico)P","5","Cura 5d12 danni + 1/livello e ridona la vita a creature appena uccise"
"1297","Restringere Oggetto","3","L’oggetto si riduce a un sedicesimo della sua taglia"
"1298","Resurrezione","7","Fa risorgere interamente il soggetto morto"
"1299","Resurrezione Pura","9","Come Resurrezione, ma non sono necessari i resti"
"1300","Resurrezione Temporanea","7","Riporta in vita una creatura per 24 ore"
"1301","Rianimare Compagno Animale","4","Come Rianimare Morti, ma su un Animale"
"1302","Rianimare Morti","5","Riporta in vita un soggetto che è morto da 1 giorno/livello"
"1303","Ricamare Tesoro","5","Gli oggetti vengono ricamati sugli abiti"
"1304","Ricaricare Magia Innata","1","Si incanala energia magica ricaricando le proprie Capacità Magiche"
"1305","Richiamare Animale","1","Si viene raggiunti da un Animale"
"1306","Richiamare Animale (Mitico)","1","Si viene raggiunti da degli Animali"
"1307","Richiamare Costrutti","8","Si può richiamare a sè il proprio golem"
"1308","Richiamare Pietre","2","2d6 danni a tutte le creature nell’area"
"1309","Richiamo Cacofonico","2","Nausea il bersaglio"
"1310","Richiamo Cacofonico di Massa","5","Nausea più bersagli"
"1311","Richiamo dell'Ammazzapiani","5","Gli alleati ottengono benefici contro gli Esterni di un allineamento a scelta"
"1312","Richiamo del Cavaliere","1","Costringe il bersaglio ad avvicinarsi e combattere"
"1313","Richiamo del Nixie","4","Questo incantesimo genera una canzone ultraterrena che attira tutti coloro che la sentono"
"1314","Richiamo Purificatore","4","Guarisce l’eidolon richiamato"
"1315","Ridurre Animali","2","Rimpicciolisce un animale consenziente"
"1316","Ridurre Persone","1","Una creatura umanoide dimezza la taglia"
"1317","Ridurre Persone (Mitico)","1","Una creatura umanoide riduce la taglia"
"1318","Ridurre Persone di Massa","4","Come Ridurre Persone, ma influisce 1 creatura umanoide/livello"
"1319","Riflessi Intensificati","2","Ogni alleato nell'area ottiene bonus +10 ai Tiri Salvezza su Riflessi"
"1320","Riflettere Incantesimo","7","Riflette 1d4+6 livelli di incantesimo contro chi ha lanciato l’incantesimo"
"1321","Rifugio","9","Altera un oggetto per trasportare il suo possessore"
"1322","Rifugio delle Ombre","4","Questo incantesimo funziona come Trucco della Corda, eccetto che il suo punto di accesso non è una fune"
"1323","Rigenerazione","7","Gli arti recisi di un soggetto ricrescono, cura 4d8 danni +1/livello (max +35)"
"1324","Rigenerazione (Mitico)","7","Gli arti recisi di un soggetto ricrescono, cura 4d8 danni +1/livello (max +35)"
"1325","Rimbalzo Dimensionale","7","Teletrasporta più volte tra due destinazioni indicate"
"1326","Rimpicciolire Vegetali","3","Riduce la taglia o inaridisce la crescita dei vegetali naturali"
"1327","Rimprovero Agonizzante","2","Quando si attacca l'incantatore, si subiscono Danni Non Letali"
"1328","Rimuovere Infermità","1","Annulla malattia, nausea e rimuove la condizione di Infermo"
"1329","Rimuovi Cecità/Sordità","3","Cura condizioni normali o magiche di cecità o sordità"
"1330","Rimuovi Malattia","3","Cura tutte le malattie che affliggono il soggetto"
"1331","Rimuovi Maledizione","3","Libera un oggetto o una persona da una maledizione"
"1332","Rimuovi Paralisi","2","Libera una o più creature dalla paralisi, o da un effetto di Lentezza"
"1333","Rimuovi Paura","1","Sopprime la paura o fornisce bonus +4 ai Tiri Salvezza contro paura per un soggetto +1 ogni 4 livelli"
"1334","Rimutare","4","Cambia le evoluzioni dell’eidolon"
"1335","Rinforzare Armamenti","1","Attenua temporaneamente la qualità Fragile nell'arma o nell'armatura bersaglio"
"1336","Rinforzare Armamenti Collettivo","2","Come Rinforzare Armamenti, ma si può suddividere la durata tra gli oggetti toccati"
"1337","Rintocco di Morte","1","Uccide una creatura Morente, si ottengono 1d8 Punti Ferita Temporanei, +2 a Forza e +1 al livello dell’incantatore"
"1338","Rintocco di Morte (Mitico)P","1","Uccide una creatura Morente, si ottengono 2d8 Punti Ferita Temporanei, +4 a Forza e +1 al livello dell'incantatore"
"1339","Rinvigorire","1","Allevia temporaneamente la fatica o lo sfinimento"
"1340","Rinvigorire di Massa","3","Come Rinvigorire, ma su più creature"
"1341","Riparare","0","Effettua riparazioni minori su un oggetto"
"1342","Riparare Non Morti","1","Cura un Non Morto di 1d8 danni +1 danno per livello (massimo +5)"
"1343","Riparare Non Morti di Massa","5","Cura i Non Morti di 1d8 danni +1 danno per livello; influenza 1 Non Morto/livello"
"1344","Riparazione di Fortuna","1","Rimuove la condizione Rotto dall'oggetto bersaglio"
"1345","Riparazione Rapida","5","Il costrutto ottiene guarigione rapida 5"
"1346","Riparo di Ragnatele","2","Crea un confortevole riparo di ragnatele"
"1347","Riparo Fatato","7","Un cerchio di funghi velenosi conduce a un prato extradimensionale"
"1348","Riparo Sicuro","4","Crea un solido rifugio"
"1349","Riposo Eterno","5","La creatura morta non può essere riportata in vita"
"1350","Riposo Inviolato","3","Conserva un cadavere"
"1351","Riprovazione","5","Il bersaglio marchiato viene ostracizzato dalla propria religione"
"1352","Risata Incontenibile","2","Il soggetto perde azioni per 1 round/livello"
"1353","Risata Incontenibile (Mitico)P","2","Il soggetto perde azioni per 1 round/livello"
"1354","Riscaldare il Metallo","2","Rende il metallo talmente caldo da danneggiare chi lo tocca"
"1355","Riscaldare il Metallo (Mitico)","2","Rende il metallo talmente caldo da danneggiare chi lo tocca"
"1356","Riserva di Resistenza","4","I danni degli attacchi in mischia e degli incantesimi di contatto vengono trasferiti in una riserva speciale"
"1357","Riserva Draconica","3","Il soggetto può assorbire il danno da energia e potenziare gli attacchi in mischia con esso"
"1358","Riserva Draconica (Mitico)P","3","Il soggetto può assorbire il danno da energia e potenziare gli attacchi in mischia con esso"
"1359","Risonanza Cinetica","2","Incanala la forza dell'attacco di un nemico nella propria arma"
"1360","Ristorare","4","Ripristina il risucchio di livelli e di punteggi di caratteristica"
"1361","Ristorare Cadavere","1","A un cadavere scheletrico ricresce la carne"
"1362","Ristorare Eidolon","3","Ristorare per un Eidolon"
"1363","Ristorare Eidolon Inferiore","2","Ristorare Inferiore per un Eidolon"
"1364","Ristorare Inferiore","2","Dissolve penalità magiche alle caratteristiche o cura 1d4 danni alle caratteristiche"
"1365","Ristorare Potere Mitico","3","L'incantatore può trasferire un po' della sua essenza mitica al bersaglio"
"1366","Ristorare Superiore","7","Come ristorare, ma ripristina tutti i punteggi di caratteristica"
"1367","Risucchio","2","Onda che aumenta la velocità della creatura"
"1368","Risucchio di Energia","9","Il soggetto ottiene 2d4 Livelli Negativi"
"1369","Risveglio","5","Un animale o un albero ottengono Intelligenza umana"
"1370","Ritarda Malattia","2","Il bersaglio diventa temporaneamente immune alle Malattie"
"1371","Ritarda Veleno","2","Impedisce al veleno di nuocere al soggetto per 1 ora/livello"
"1372","Ritarda Veleno Collettivo","3","Come Ritarda Veleno, ma si può suddividere la durata tra le creature toccate"
"1373","Ritardare Dolore","2","Fa ignorare il dolore per 1 ora/livello"
"1374","Ritirata Rapida","1","La propria velocità aumenta di 9 m"
"1375","Ritirata Rapida (Mitico)","1","La propria velocità aumenta di 12 m"
"1376","Ritmo Naturale","2","+1 ai danni di ogni colpo (max +5)"
"1377","Rivela Bugie","4","Rivela le menzogne deliberate"
"1378","Rivela Locazioni","8","Locazione esatta di una creatura o di un oggetto"
"1379","Rivela Parente","1","Legge la mente del bersaglio per conoscerne la famiglia"
"1380","Rocce Aguzze","4","Le creature nell’area subiscono 1d8 danni e possono essere rallentate"
"1381","Rocce Aguzze (Mitico)","4","Le creature nell’area subiscono 2d6 danni e possono essere rallentate"
"1382","Rocce Cozzanti","9","20d6 danni ai bersagli"
"1383","Rompere","1","Attribuisce a un oggetto la condizione Rotto"
"1384","Rompere (Mitico)P","1","Attribuisce a un oggetto la condizione Rotto"
"1385","Rovina Gelida","2","L'area viene ricoperta da brina gelata"
"1386","Ruba Guarigione","3","Si sottrae metà dell'intera guarigione magica che il bersaglio riceve"
"1387","Ruba Guarigione (Mitico)P","3","Si sottrae l'intera guarigione magica che il bersaglio riceve"
"1388","Rubare Potere","5","Si trae potere da una creatura mitica, usandola per ripristinare il proprio"
"1389","Rubare Respiro","2","Si lascia una creatura incapace di parlare"
"1390","Rubare Voce","2","Il bersaglio ottiene la magipiaga magiraucedine"
"1391","Rune Esplosive","3","Infliggono 6d6 danni quando vengono lette"
"1392","Sabbie del Tempo","3","Il bersaglio invecchia temporaneamente"
"1393","Sabbie del Tempo (Mitico)P","3","Il bersaglio invecchia temporaneamente"
"1394","Sabbie Mobili","3","Crea terreno difficile e cancella le tracce; può trasportare creature o oggetti"
"1395","Sacrificio del Paladino","2","Subisce i danni e gli effetti al posto di un’altra creatura"
"1396","Saggezza del Gufo","2","Bonus +4 a Saggezza per 1 minuto/livello"
"1397","Saggezza del Gufo di Massa","6","Come Saggezza del Gufo, ma influenza 1 soggetto/livello"
"1398","Salasso Ki","3","Aumenta la riserva ki quando si conferma un critico"
"1399","Saltare","1","Il soggetto ottiene un bonus alle prove di Acrobazia"
"1400","Sangue Adesivo","2","Le armi di chi attacca aderiscono al proprio sangue colloso"
"1401","Sangue Fantomatico","1","Si ottengono Punti Ferita Temporanei se la perdita di Costituzione metterebbe fuori combattimento o ucciderebbe"
"1402","Santificare","5","Consacra una locazione"
"1403","Santificare Armatura","4","+1 a CA/4 livelli (max +5)"
"1404","Santificare Armatura (Mitico)P","4","+1 a CA/4 livelli (max +5)"
"1405","Santificare Cadavere","1","Impedisce a un cadavere di diventare una creatura Non Morta"
"1406","Santuario","1","Non si può attaccare o essere attaccati dagli avversari"
"1407","Santuario (Mitico)P","1","Non si può attaccare o essere attaccati dagli avversari"
"1408","Santuario Privato","5","Impedisce a chiunque di vedere o scrutare in un’area per 24 ore"
"1409","Sapere Sussurrante","1","Lanciando questo incantesimo, si è capaci di ottenere conoscenza dalla terra stessa"
"1410","Sapienza dell'Occhio Letale","1","Conferisce bonus +4 a Sopravvivenza e permette di muoversi a velocità normale mentre si seguono le tracce"
"1411","Sbrogliare il Destino","3","Un bersaglio subisce penalità alle prove in base al numero di Punti Eroe posseduti, e subisce danni se li utilizza"
"1412","Scagliare Maledizione","3","–6 a un punteggio di caratteristica, penalità –4 ai tiri per colpire, ai Tiri Salvezza e alle prove; o probabilità del 50% di perdere ogni azione"
"1413","Scassinare","2","Apre porte chiuse a chiave o sigillate magicamente"
"1414","Scassinare (Mitico)P","2","Apre porte chiuse a chiave o sigillate magicamente"
"1415","Scavare","3","Si ottiene una velocità di scavare"
"1416","Scavare (Mitico)P","3","Si ottiene una velocità di scavare"
"1417","Scavo Rapido","1","Rimuove 1,5 metri cubi di terra"
"1418","Scheggia di Caos","2","Danneggia e può rallentare le creature legali"
"1419","Schermo","8","Un’illusione che nasconde un’area da visione e scrutamento"
"1420","Schiantamagia","6","Il bersaglio perde un incantesimo preparato o uno slot di 5° livello"
"1421","Schiantamagia Inferiore","4","Il bersaglio perde un incantesimo preparato o uno slot di 3° livello"
"1422","Schiantamagia Superiore","8","Il bersaglio perde un incantesimo preparato o uno slot di 7° livello"
"1423","Scia Infuocata","3","Quando si lancia questo incantesimo, del liquido infiammabile trasuda dai propri pori"
"1424","Sciame di Meteore","9","Quattro sfere esplosive ognuna delle quali infligge 6d6 danni da fuoco"
"1425","Sciame di Meteore (Mitico)P","9","Quattro sfere esplosive ognuna delle quali infligge 6d10 danni da fuoco"
"1426","Sciame Elementale","9","Evoca molteplici elementali"
"1427","Scimmie Folli","3","Richiama uno sciame di malefiche scimmie"
"1428","Scintilla","0","Incendia oggetti infiammabili"
"1429","Sciogliere Legame","1","Rimuove i vincoli di distanza su un Eidolon"
"1430","Scirocco","6","Vento caldo che infligge 4d6 danni, affatica quelli colpiti e butta a terra prone le creature"
"1431","Scolpire Legno","2","Ricrea gli oggetti in legno nel modo desiderato"
"1432","Scolpire Pietra","4","Plasma la pietra in qualsiasi forma"
"1433","Scolpire Pietra (Mitico)","4","Plasma la pietra in qualsiasi forma"
"1434","Scolpire Simulacro","2","Modifica l'aspetto di un simulacro"
"1435","Scoppio di Lampi","1","Come lampo, ma su tutte le creature in un raggio di 3 metri"
"1436","Scopri il Percorso","6","Indica la via più diretta verso una locazione"
"1437","Scopri Trappole","2","Si individuano trappole come i ladri"
"1438","Scorrere sulla Terra","4","Il bersaglio può attraversare pietra, terriccio o qualsiasi tipo di terra"
"1439","Scossa Difensiva","2","L'elettricità danneggia chi vi attacca"
"1440","Scrigno Segreto","5","Nasconde uno scrigno prezioso sul Piano Etereo; lo si può recuperare a proprio piacimento"
"1441","Scritto Illusorio","3","Solo il lettore designato è in grado di leggerlo"
"1442","Scrutare","4","Spia soggetti a distanza"
"1443","Scrutare Superiore","7","Come Scrutare, ma più velocemente e a lungo"
"1444","Scrutinio Focalizzato","2","Si ottengono bonus alle Abilità quando si interagisce con il bersaglio"
"1445","Scudo","1","Un disco invisibile fornisce +4 alla CA e blocca Dardi Incantati"
"1446","Scudo della Fede","1","Un’aura conferisce Bonus di Deviazione +2 o superiore"
"1447","Scudo della Fede (Mitico)","1","Un’aura conferisce Bonus di Deviazione pari a 2+ metà della Categoria Mitica dell'incantatore"
"1448","Scudo della Legge","8","Bonus +4 alla CA, bonus di resistenza +4 e RI 25 contro incantesimi del caos"
"1449","Scudo di Fortificazione","2","Il bersaglio ottiene una probabilità del 25% di considerare come normali Colpi Critici e Attacchi Furtivi"
"1450","Scudo di Fortificazione Superiore","4","Il bersaglio ottiene una probabilità del 50% di considerare come normali Colpi Critici e Attacchi Furtivi"
"1451","Scudo di Fuoco","4","Le creature che attaccano subiscono danni da fuoco; si è protetti dal calore o dal freddo"
"1452","Scudo di Fuoco (Mitico)","4","Le creature che attaccano subiscono danni da fuoco; si è protetti dal calore o dal freddo"
"1453","Scudo di Pietra","1","Una lastra di pietra si interpone tra l'incantatore e un avversario"
"1454","Scudo d'Onda","1","Dell'acqua smorza un attacco in arrivo o effetti di fuoco"
"1455","Scudo Entropico","1","Gli attacchi a distanza hanno una probabilità del 20% di mancare"
"1456","Scudo Entropico (Mitico)","1","Gli attacchi a distanza hanno una probabilità del 20% di mancare"
"1457","Scudo Involontario","6","Il soggetto condivide le ferite riportate dall’incantatore"
"1458","Scudo Ombra del Vampiro","5","Come Scudo di Fuoco, ma gli attaccanti subiscono danni da energia negativa e gli attacchi curano l'incantatore"
"1459","Scudo Sacro","2","Conferisce la protezione del proprio scudo a un altro"
"1460","Scudo Scossa","1","Uno scudo di forza protegge finché non lo si annulla in un'esplosione di elettricità"
"1461","Scudo Su Altri","2","Si subisce metà dei danni destinati a un soggetto"
"1462","Scudo su Altri (Mitico)","2","Si subiscono dei danni destinati a un soggetto"
"1463","Scudo su Compagno","3","Come Scudo su Altri, ma influenza la propria creatura compagno"
"1464","Scurovisione","2","Permette di vedere fino a 18 m nel buio totale"
"1465","Scurovisione Collettivo","3","Come Scurovisione, ma si può suddividere la durata tra le creature toccate"
"1466","Scurovisione Superiore","4","Si può vedere fino a 36m al buio"
"1467","Segugio","3","Potenzia il senso dell’olfatto e conferisce la capacità speciale Fiuto"
"1468","Segugio Fedele","5","Un cane fantomatico che può fare la guardia o attaccare"
"1469","Seguire Aura","2","Ottiene la capacità di seguire la scia dell’aura di un allineamento"
"1470","Sembrare","5","Cambia l’aspetto di 1 persona ogni 2 livelli"
"1471","Semi di Fuoco","6","Ghiande e bacche diventano bombe esplosive"
"1472","Semi di Fuoco (Mitico)","6","Ghiande e bacche diventano bombe esplosive"
"1473","Seminare Pensieri","1","Si impianta un'idea, un concetto o un sospetto nella mente del soggetto"
"1474","Sensi Sviluppati","1","Conferisce bonus +2 a Percezione e Visione Crepuscolare"
"1475","Sentiero di Gloria","2","Crea un bagliore che si dilata e cura 1 danno agli alleati al suo interno"
"1476","Sentiero di Gloria Superiore","4","Crea un bagliore che si dilata e cura 5 danni agli alleati al suo interno"
"1477","Sentinella di Sangue","3","Anima la scultura di un Animale per fungere da Famiglio temporaneo"
"1478","Serenità","6","Sentimenti pacifici danneggiano chi usa violenza"
"1479","Serpente di Fuoco","5","Crea un percorso tortuoso di fuoco lungo 1,5 m/livello che infligge 1d6 danni/livello"
"1480","Serpente di Fuoco (Mitico)P","5","Crea un percorso tortuoso di fuoco lungo 1,5 m/livello che infligge 1d10 danni/livello"
"1481","Serratura Arcana","2","Blocca magicamente una porta o uno scrigno"
"1482","Serratura Dimensionale","8","Teletrasporto e viaggi planari bloccati per 1 giorno/livello"
"1483","Serratura Dimensionale (Mitico)P","8","Teletrasporto e viaggi planari bloccati per 1 giorno/livello"
"1484","Servitore Inosservato","1","Forza invisibile al proprio comando"
"1485","Setacciare","0","Si vede l’area come se la si stesse esaminando"
"1486","Seta in Ferro","2","Si usa una sciarpa come scudo o frusta"
"1487","Sfera Acquea","3","Crea una sfera d’acqua che rotola"
"1488","Sfera Congelante","6","Congela l’acqua o infligge danni da freddo"
"1489","Sfera di Invisibilità","3","Rende tutti invisibili in un raggio di 3 m"
"1490","Sfera di Raffiche di Vento","2","Una turbinante sfera di vento rotola in qualsiasi direzione indicata dall'incantatore"
"1491","Sfera Elastica","4","Un globo di forza protegge ma intrappola un soggetto"
"1492","Sfera Infuocata","2","Una palla di fuoco che infligge 3d6 danni"
"1493","Sfera Infuocata Superiore","4","Una palla di fuoco rotolante infligge 6d6 danni da fuoco e incendia i bersagli"
"1494","Sfera Prismatica","9","Come Muro Prismatico, ma su ogni lato"
"1495","Sfera Prismatica (Mitico)","9","Come Muro Prismatico, ma su ogni lato"
"1496","Sfera Telecinetica","8","Come Sfera Elastica, ma si è in grado di spostarla con la telecinesi"
"1497","Sferza di Lame","1","Permette di usare l'arma come una frusta per Sbilanciare un avversario"
"1498","Sfida dell'Eroe","1","Permette di usare Imposizione delle Mani mentre si cade privi di sensi"
"1499","Sfidare il Male","1","Rende inferma una creatura se si rifiuta di combattere"
"1500","Sfocatura","2","Gli attacchi mancano il soggetto il 20% delle volte"
"1501","Sforzi Coordinati","3","Concede uno dei Talenti di Squadra che si possiede"
"1502","Sguardo Bruciante","2","Si infliggono 1d6 danni da fuoco guardando una creatura"
"1503","Sguardo Bruciante (Mitico)P","2","Si infliggono 1d8 danni da fuoco guardando una creatura"
"1504","Sguardo Penetrante","6","Il bersaglio diventa in preda al panico, infermo e in stato comatoso"
"1505","Shuriken Ardente","2","Richiama diversi proiettili ardenti pronti per essere scagliati agli avversari"
"1506","Sigillo Arcano","0","Trascrive una runa personale (visibile o invisibile)"
"1507","Sigillo del Serpente","3","Crea simboli di testo a forma di serpente che immobilizzano il lettore"
"1508","Sigillo di Colla","1","Rende appiccicoso un quadretto di 1,5 m o un oggetto"
"1509","Sigillo di Giustizia","5","Determina un’azione che attiverà una Maledizione sul soggetto"
"1510","Sigillo Nero","7","Funziona come Sigillo di Giustizia, e il bersaglio diventa Scosso in prossimità dell'acqua"
"1511","Sigillo Nero (Mitico)","7","Funziona come Sigillo di Giustizia, e il bersaglio diventa Scosso in prossimità dell'acqua"
"1512","Silenzio","2","Nega il suono nel raggio di 6 m"
"1513","Silenzio (Mitico)","2","Nega il suono nel raggio di 6 m"
"1514","Simbolo di Attacco","5","Come Simbolo di Morte, ma riempie un quadretto di 1,5 metri"
"1515","Simbolo di Conflitto","9","La runa attivata costringe le creature ad attaccare"
"1516","Simbolo di Debolezza","7","Runa che indebolisce le creature"
"1517","Simbolo di Demenza","8","Runa che rende dementi le creature vicine"
"1518","Simbolo di Dolore","5","Runa che devasta le creature vicine con dolori indicibili"
"1519","Simbolo di Guarigione","3","La runa attivata cura le creature viventi"
"1520","Simbolo di Morte","8","Runa che uccide le creature vicine"
"1521","Simbolo di Paura","6","Runa che fa cadere le creature vicine in preda al panico"
"1522","Simbolo di Persuasione","6","Runa che rende le creature vicine soggette a charme"
"1523","Simbolo di Rallentamento","4","La runa attivata rallenta le creature"
"1524","Simbolo di Riflesso","2","La runa attivata crea Immagini Speculari"
"1525","Simbolo di Risata","4","La runa attivata fa perdere le azioni per 1 round/livello alle creature vicine"
"1526","Simbolo di Rivelazione","4","La runa attivata rivela le illusioni"
"1527","Simbolo di Scrutamento","5","Runa che attiva il sensore di Scrutare"
"1528","Simbolo di Sigillamento","6","Runa che crea un Muro di Forza"
"1529","Simbolo di Sonno","5","Runa che fa cadere le creature vicine in un sonno catatonico"
"1530","Simbolo di Stordimento","7","Runa che stordisce le creature vicine"
"1531","Simbolo di Vulnerabilità","9","La runa attivata conferisce penalità"
"1532","Simpatia","8","L’oggetto o la locazione influenzata attraggono certe creature"
"1533","Simulacro","7","Crea un sosia parzialmente reale di una creatura"
"1534","Simulacro Inferiore","4","Crea un sosia di una creatura debole"
"1535","Sinergia in Sella","2","Danno bonus muovendosi in sella"
"1536","Soffio del Drago","4","Conferisce il soffio di un drago"
"1537","Soffio del Drago (Mitico)","4","Conferisce il soffio di un drago"
"1538","Soffio di Fuoco","2","Emana un cono di fiamme a volontà"
"1539","Sogno","5","Invia un messaggio a qualcuno che sta dormendo"
"1540","Sogno (Mitico)","5","Invia un messaggio a qualcuno che sta dormendo"
"1541","Sogno Minore","2","Funziona come l'incantesimo Sogno, tranne che chi invia il messaggio deve essere colui che lancia l'incantesimo o uno Gnomo toccato"
"1542","Soldati delle Terre Selvagge","2","I Vegetali vicini aiutano in combattimento"
"1543","Sonnambulismo","4","Induce la creatura a muoversi durante il sonno"
"1544","Sonnellino","3","Ai soggetti bastano 2 ore per un sonno notturno e possono dormire più a lungo per maggiori benefici"
"1545","Sonno","1","Fa cadere 4 DV di creature in un sonno magico"
"1546","Sonno (Mitico)P","1","Fa cadere 8 DV di creature in un sonno magico"
"1547","Sonno Immemore","4","Funziona come Sonno Profondo ma influenza solo una creatura con 10 o meno Dadi Vita"
"1548","Sonno Profondo","3","Fa cadere nel sonno 10 DV di creature"
"1549","Sonno Profondo (Mitico)P","3","Fa cadere nel sonno 20 DV di creature"
"1550","Sonno Ristoratore","1","Si ottengono più punti ferita mentre si dorme"
"1551","Sorgente Evolutiva","3","Conferisce ad un Eidolon un’evoluzione con 4 punti evoluzione"
"1552","Sorgente Evolutiva Inferiore","2","Conferisce ad un Eidolon un’evoluzione con 2 punti evoluzione"
"1553","Sorgente Evolutiva Superiore","4","Conferisce ad un Eidolon due evoluzioni con un totale di 6 punti evoluzione"
"1554","Spada Magica","7","Una lama magica fluttuante che colpisce gli avversari"
"1555","Spada Sacra","4","L’arma diventa +5 e infligge +2d6 danni contro il male"
"1556","Spada Sacrilega","4","L'arma diventa +5 e infligge +2d6 danni contro bene"
"1557","Spaventare","2","Creature con meno di 6 DV cadono in preda al panico"
"1558","Spazio Contorto","2","Gli attacchi della creatura bersaglio sono diretti a un quadretto a caso anziché contro il bersaglio prescelto"
"1559","Spazio Sacro","2","Si santifica l'area con il potere divino"
"1560","Spezzalinee","1","Si ottiene bonus alla propria velocità base quando si Carica"
"1561","Spezzare Incantamento","5","Libera i soggetti da ammaliamenti, alterazioni e maledizioni"
"1562","Spezzare Incantamento (Mitico)P","5","Libera i soggetti da ammaliamenti, alterazioni e maledizioni"
"1563","Spezzare in Frammenti","1","L'oggetto spezzato esplode, infliggendo 1d6 danni alle creature adiacenti"
"1564","Spinta Idraulica","1","Onde d’acqua spingono un nemico"
"1565","Spinta Idraulica (Mitico)","1","Onde d’acqua spingono un nemico"
"1566","Spirito dell'Arco","4","Richiama uno spirito invisibile che tira le frecce dell’incantatore per lui come azione veloce"
"1567","Spirito Protettivo","2","Protegge dagli attacchi di opportunità"
"1568","Splendore dell'Aquila","2","+4 a Carisma per 1 minuto/livello"
"1569","Splendore dell'Aquila di Massa","6","Come Splendore dell'Aquila, ma influenza 1 soggetto/livello"
"1570","Spostamento Planare","7","Fino a 8 soggetti viaggiano su un altro piano"
"1571","Spostamento Planare (Mitico)P","7","Fino a 8 soggetti viaggiano su un altro piano"
"1572","Sprecare","7","Spreca l’uso limitato di una capacità magica delle creature"
"1573","Spruzzo Acido","5","1d6 danni da acido per livello più 1 round di acido"
"1574","Spruzzo Colorato","1","Rende Privi di Sensi, Acceca e/o Stordisce creature deboli"
"1575","Spruzzo Colorato (Mitico)","1","Rende Privi di Sensi, Acceca e/o Stordisce creature deboli"
"1576","Spruzzo Prismatico","7","Un raggio che colpisce i soggetti con una varietà di effetti"
"1577","Spruzzo Prismatico (Mitico)P","7","Un raggio che colpisce i soggetti con una varietà di effetti"
"1578","Sputare Veleno","3","Si sputa veleno accecante di aspide nera"
"1579","Sputo Adesivo","1","Sputa una Borsa dell'Impedimento su una creatura"
"1580","Squarcia Fronte","2","L'arma da taglio infligge danni da Sanguinamento alla testa di un avversario"
"1581","Stabilizzare","0","Stabilizza una creatura morente"
"1582","Stabilizzare Polveri","2","Le munizioni nell'Arma da Fuoco bersaglio hanno meno probabilità di incepparsi"
"1583","Stasi Temporale","8","Mette il soggetto in animazione sospesa"
"1584","Statua","6","Un soggetto può trasformarsi in statua a suo piacimento"
"1585","Status","2","Esamina la condizione e la posizione degli alleati"
"1586","Stella Guida","2","Si conosce a che distanza è il luogo in cui si è lanciato questo incantesimo"
"1587","Stelle Vagabonde","4","Delinea il soggetto e produce luce come una Verga del Sole"
"1588","Stretta Corrosiva","4","Il proprio tocco corrode il ferro e le leghe metalliche"
"1589","Stretta Folgorante","1","A contatto infligge 1d6 danni da elettricità/livello (max 5d6)"
"1590","Stretta Folgorante (Mitico)P","1","A contatto infligge 1d8 danni da elettricità/livello (max 5d8)"
"1591","Stridio","3","I nemici provocano attacchi di opportunità"
"1592","Stringersi","2","Il bersaglio diviene flessibile a prescindere dalla sua taglia e massa effettive"
"1593","Strumento di Agonia","2","L'arma trasuda collera divina, concedendo un bonus alle prove di Intimidire"
"1594","Suggestione","3","Spinge il soggetto ad intraprendere l’azione suggerita"
"1595","Suggestione (Mitico)","3","Spinge il soggetto ad intraprendere l’azione suggerita"
"1596","Suggestione Attivata","4","Come Suggestione, ma solo attivata e il bersaglio non ricorda la suggestione"
"1597","Suggestione di Massa","6","Come Suggestione, ma 1 soggetto/livello"
"1598","Suonare Strumento","1","Si suona uno strumento come se si fosse addestrati in esso"
"1599","Suono Attenuato","2","Gli alleati ottengono bonus alle prove di Furtività ma con il rischio di fallimento per gli incantesimi verbali"
"1600","Suono Dirompente","2","Infligge 1d8 danni sonori ai soggetti; potrebbe stordirli"
"1601","Suono Fantasma","0","Suoni illusori"
"1602","Superare Afflizione","2","Annulla per un po' una Condizione"
"1603","Superare Afflizione (Mitico)P","2","Annulla per un po' una Condizione"
"1604","Suppurazione","2","Conferisce al soggetto RI 12 + il livello dell’incantatore contro effetti di guarigione"
"1605","Suppurazione di Massa","6","Come Suppurazione , ma su più creature"
"1606","Sussurro Sacro","3","Sussurro che rende inferme le creature malvagie e conferisce bonus a quelle buone"
